id,topic,content
16860,1,"['粉丝', '企业', '都市', '馍馍', '人间', '经济学', '大师', '馒头', '群体', '年薪', '出面']"
16882,2,"['脱毛', '广告', '粉丝', '中华人民共和国', '销售者', '律师', '代言人', '补贴', '光子', '赔偿损失', '锦阳', '广东', '合邦', '法律', '内容', '证明', '规定', '性质']"
16961,2,"['老段', '作品', '粉丝', '外站', '差点', '基础', '兄弟', '计划', '新叶', '小伙伴', '奇艺', '数据']"
17056,2,"['竞争对手', '罗列', '事实', '鞭策', '厂商', '产品', '粉丝']"
17103,2,"['标准', '实力', '代言', '粉丝', '紫圈', '方式', '理智', '初心']"
17115,0,"['消费力', '教科书', '鸡汤', '肉眼', '篇篇', '对象', '群体', '粉丝', '级别', '利己主义', '数量']"
17203,0,"['事情', '粉丝', '网易', '故事', '媒体', '封面', '话题', '音乐']"
17265,1,"['粉丝', '过分', '直指', '资讯', '美丽', '事件', '假消息', '家人']"
17279,2,"['音乐', '价值观', '花钱', '作品', '流量', '假象', '配器', '编曲', '粉丝', '听众', '风格', '旋律', '音乐作品', '版权', '小众', '人气', '安利', '偶像', '教会', '样子']"
17362,1,"['评论', '宴官', '粉丝']"
17564,0,"['大脚', '财运', '所想', '心静气', '女子', '双脚', '骨头', '婚姻', '骨干力量', '铁粉', '脚趾', '世界', '集体', '粉丝', '男子', '性格', '性子', '不安分', '评论']"
17623,0,"['代言人', '粉丝', '纵容', '商品信息', '上帝', '买单', '风险']"
17630,0,"['粉丝', '情绪', '话题', '正事', '言论']"
17787,1,"['群体', '粉丝', '陪伴', '销量', '信任', '福特', '用心', '宣传片', '流量']"
17810,0,"['代言人', '照片', '事出有因', '粉丝', '理智', '单链', '内涵', '态度']"
17811,0,"['粉丝', '代言人', '意思', '产品']"
17821,2,"['饭圈', '焦点', '男明星', '粉丝', '人际', '产品', '兴趣', '小组', '群组', '奶茶', '代言人', '方式', '现象', '代言']"
17833,1,"['粉丝', '粉群', '代言', '代言人', '味道', '香水', '身体', '大使', '乳木果', '韭菜', '猪粪', '演员', '会员', '功课', '画风', '花钱', '两条线', '海棠', '节奏']"
17840,1,"['粉丝', '评论', '极差', '公关', '全体', '信任', '态度']"
17851,2,"['表面', '身份', '粉丝', '军心', '文字游戏']"
18024,2,"['电影', '媒体', '故作', '悼念', '粉丝', '分类', '类型', '场面', '影坛', '乐坛', '禁令', '百度', '幻觉', '角度', '精神疾病', '高楼', '广告', '产生']"
18033,0,"['粉丝', '专属', '工作室', '员工', '画圈', '花钱', '影视', '偏向', '办事', '事实', '信誉', '芭你', '行使', '公民', '经纪人']"
18035,0,"['粉丝', '专属', '工作室', '员工', '花钱', '影视', '偏向', '办事', '事实', '信誉', '芭你', '行使', '公民', '经纪人']"
18052,0,"['粉丝', '专属', '工作室', '员工', '画圈', '花钱', '影视', '偏向', '办事', '事实', '信誉', '芭你', '行使', '公民', '经纪人']"
18062,0,"['粉丝', '专属', '工作室', '员工', '画圈', '花钱', '影视', '偏向', '办事', '事实', '信誉', '芭你', '行使', '公民', '经纪人']"
18086,0,"['粉丝', '专属', '工作室', '声明', '员工', '花钱', '影视', '偏向', '办事', '事实', '信誉', '芭你', '行使', '公民', '经纪人']"
18090,0,"['粉丝', '专属', '工作室', '员工', '花钱', '影视', '偏向', '办事', '事实', '信誉', '芭你', '行使', '公民', '经纪人', '综艺']"
18093,0,"['粉丝', '工作室', '专属', '影视', '员工', '画圈', '花钱', '偏向', '共用', '办事', '传媒', '事实', '信誉', '态度', '芭你', '行使', '公民']"
18159,0,"['粉丝', '专属', '工作室', '员工', '花钱', '影视', '偏向', '办事', '事实', '信誉', '芭你', '行使', '公民', '经纪人', '综艺']"
18164,0,"['粉丝', '专属', '工作室', '员工', '花钱', '影视', '偏向', '办事', '事实', '信誉', '芭你', '行使', '公民', '经纪人', '综艺']"
18165,0,"['粉丝', '专属', '工作室', '员工', '花钱', '影视', '偏向', '办事', '事实', '信誉', '芭你', '行使', '公民', '经纪人']"
18194,0,"['粉丝', '专属', '工作室', '员工', '花钱', '影视', '偏向', '办事', '事实', '信誉', '芭你', '行使', '公民', '经纪人', '综艺']"
18219,2,"['人品', '哥哥', '逝者', '讲话', '粉丝', '畸形', '态度', '工具', '粉圈', '思想', '细节', '大嘴巴', '空口', '事实']"
18232,0,"['粉丝', '专属', '工作室', '声明', '员工', '花钱', '影视', '偏向', '办事', '事实', '信誉', '芭你', '行使', '公民', '经纪人']"
18267,0,"['粉丝', '逝者', '集体', '网暴']"
18361,0,"['粉丝', '公益', '脐橙', '秭归', '鸭脖子', '热干面', '吃水果', '项目组', '意识', '键略', '潜江']"
18393,0,"['粉丝', '消息']"
18411,1,"['粉丝', '坏事', '号召力', '好事儿', '边际', '成本', '企业', '财经', '大火', '总量', '杀手锏', '影响力']"
18489,2,"['职业', '黑子', '粉丝', '公知', '皮下', '逝者', '恶心', '链接', '网页', '开麦', '艺人', '粉籍', '披皮']"
18526,1,"['粉丝', '坏事', '号召力', '好事儿', '边际', '成本', '企业', '财经', '大火', '总量', '杀手锏', '影响力']"
18546,1,"['粉丝', '坏事', '号召力', '好事儿', '边际', '成本', '企业', '财经', '大火', '总量', '杀手锏', '影响力']"
18630,2,"['粉丝', '女刊', '电影票房', '银熊奖', '演员', '条件', '影后', '流量']"
18700,1,"['财经', '粉丝', '时代', '手法', '互联网', '博主']"
18702,1,"['粉丝', '哥哥', '公子', '语音', '爷爷', '恶心', '扶苏', '逝者', '大团结', '文字']"
18793,0,"['公益', '事儿', '民工', '脚步', '新闻', '小伙伴', '家人', '金融', '意义', '粉丝', '行胜', '马车', '特产']"
18948,2,"['粉丝', '汽车行业', '汽车', '车辆', '新能源', '经销商', '信心', '二手车', '官方', '组合拳', '头条', '环闻', '常会']"
19019,1,"['方式', '音乐榜', '花钱', '粉丝', '正确引导', '偶像', '亚洲', '咖啡']"
19324,1,"['一波', '代表', '群体', '风头', '社会', '我会', '粉丝', '趋势', '环境', '屁话', '事业', '资本', '势力']"
19406,0,"['瘟疫', '危机', '空想', '导向', '前景', '世界', '廉价', '粉丝', '社会', '乐观主义', '学术', '状态', '基础', '淡化', '信心', '对会', '大众', '文章', '消费主义']"
19493,1,"['小孩', '蛆虫', '粉丝', '交友', '贱人', '去死吧', '情感', '地方', '关系', '友情', '粉圈', '剪辑', '唯粉']"
19512,2,"['粉丝', '哀悼日']"
19527,0,"['粮食', '事实', '粉丝', '大国', '危机', '话题', '储备量', '网络', '主粮', '官方', '头条', '消费量', '意图', '环闻', '文章', '人心', '粮仓']"
19571,0,"['百瓣', '公益', '合力', '项目组', '产品品质', '粉丝', '特色', '农业', '战疫助', '共青团', '产业', '区域', '特色产业']"
19592,2,"['旅客', '突发事件', '职业', '苏打', '粉丝', '年龄', '飞速', '意义', '环境', '氛围', '缩影', '社会', '状态', '心理', '特点', '屁屁', '性别', '人员']"
19643,2,"['先生', '商业', '目的', '公司', '公民', '肖像权', '肖像', '证据', '商家', '规定', '粉丝', '私信', '民法通则', '交由', '素材', '照片', '形象', '营利']"
19647,2,"['贵司', '公平', '道理', '时长', '新歌', '站位', '单人', '艺人', '旗下', '办事', '时代', '番位', '粉丝']"
19735,2,"['贵司', '公平', '道理', '时长', '文化', '新歌', '站位', '单人', '艺人', '旗下', '办事', '时代', '番位', '粉丝']"
19806,2,"['风险', '粉籍', '用心', '粉丝', '消费力', '现行', '意识', '精力', '参与感', '效忠', '对象', '规则', '集体', '注意力', '参与者', '门槛', '饭圈', '花钱', '粉群', '成本']"
19844,2,"['代言', '粉丝', '方想', '艺人', '消费水平', '下单']"
19894,1,"['追星', '理智', '正确引导', '饰演', '角色', '粉丝', '过度', '环境']"
19899,0,"['维权', '粉丝', '心理', '公司', '规则', '楼丝', '年龄', '来源', '艺人', '爱豆']"
20410,2,"['阿联', '金融信息', '名义', '风险', '粉丝', '肺炎']"
20487,2,"['粉丝', '花钱', '投票', '奖项', '极光', '风暴', '记录', '证明', '先导', '中心', '条街', '实际行动', '腰板', '双向', '过度', '钻石', '法庭', '偶像']"
20544,1,"['糖醋', '粉丝', '爸爸', '来份', '哥哥']"
20733,1,"['病例', '工作室', '哥哥', '人群', '产生', '患者', '评论', '粉丝', '医生', '环境', '网络', '周期性', '暴力', '医院', '因子', '表格', '营业', '假粉', '名字']"
20754,0,"['粉丝', '哥哥', '社服', '意思', '福利', '安利']"
20870,1,"['香菇', '农产品', '新邵', '南岳', '基地', '石镇', '新邵县', '特色', '大棚', '粉丝', '企业']"
20992,1,"['味极', '产品', '特产', '地理', '标志', '兰州市', '百瓣', '公益', '甘肃省', '战疫助', '合力', '粉丝', '纤维', '个头']"
21074,2,"['粉丝', '霸霸', '争气', '双料', '代言人', '影视作品', '绝尘', '最佳人选', '偶像', '数据', '口碑', '双收', '无法', '新声', '代里', '学业', '金像', '群体']"
21207,2,"['有限公司', '粉丝', '集团', '陆金', '牌照', '金融', '科技', '障碍', '金融市场', '公告', '金融公司', '注册资本', '官方', '头条', '开业', '机构', '环闻']"
21325,2,"['媒体', '博主', '产品', '网红', '上半场', '涨价', '感觉', '战争', '价格战', '下半场', '公司', '泡沫', '粉丝', '命运', '广告', '价值']"
21328,0,"['网红', '文化', '记者', '规模', '粉丝', '广告', '天价', '人民币', '差异', '商业模式', '链接', '网页', '价值观', '外来词', '折射出', '中西', '电影票房']"
21347,0,"['博主', '头部', '技术', '产品', '吹牛', '商业模式', '道理', '粉丝', '空间', '设计师', '特娘', '消费力']"
21356,0,"['粉丝', '消费力']"
21378,1,"['粉丝', '免单', '钱包', '我会', '老板', '直播间']"
21380,1,"['刷新率', '群体', '粉丝', '数码', '博主', '手机', '普及']"
21424,2,"['粉丝', '商务', '满嘴', '恶心']"
21428,0,"['网红', '文化', '记者', '规模', '粉丝', '广告', '天价', '人民币', '差异', '商业模式', '链接', '网页', '价值观', '外来词', '折射出', '中西', '电影票房']"
21434,2,"['代表', '粉圈', '企业', '思维', '粉丝']"
21442,1,"['骂人', '粉丝', '情感', '无权', '人格', '感觉', '正常人', '方式', '权利']"
21507,0,"['阿毛', '口碑', '粉丝', '行情', '性价比', '流量', '专辑', '冰封', '数据', '内耗']"
21708,2,"['投屏', '电视', '聚牛', '老师', '体验', '用心', '遗漏', '科技', '小日', '短信', '粉丝', '手机', '产品', '福利', '暗号', '功能', '家人']"
21731,1,"['手机', '粉丝', '投稿', '评论']"
21752,0,"['公益', '生理性', '平价', '来源', '情绪', '文字', '议论', '粉丝', '关心', '脚步', '直播间', '链接', '事业']"
21777,0,"['公益', '粉丝', '积压', '农民']"
22035,0,"['公益', '粉丝', '积压', '农民', '风雨']"
22062,2,"['措辞', '词语', '关联', '艺人', '粉丝', '热情', '明信片', '鲜牛奶', '套盒', '口红', '小瓶', '双人', '误导', '影响力', '名字', '误导性']"
22105,1,"['饰品', '铁嘴', '进口车', '仙家', '网红大', '八卦', '比喻', '国产车', '理念', '粉丝', '徒弟']"
22144,0,"['外销', '压力', '爱心', '农产品', '粉丝', '公益', '经营户', '程度', '粉丝团']"
22170,0,"['外销', '爱心', '农产品', '艺人', '粉丝', '公益', '经营户', '压力', '战疫助', '粉丝团', '程度']"
22198,0,"['粉丝', '外销', '公益', '农产品', '爱心', '压力', '正确引导', '典范', '粉丝团', '经营户', '战哥']"
22214,0,"['公益', '粉丝', '积压', '农民', '人民网']"
22251,0,"['公益', '农产品', '粉丝', '爱心', '外销', '农民', '人民网', '粉丝团']"
22456,0,"['公益', '晨报', '积压', '日报', '粉丝', '晚报', '纸媒', '农民', '人民网']"
22494,0,"['晨报', '日报', '粉丝', '公益', '晚报', '纸媒', '官媒', '人民网']"
22529,2,"['流量', '艺人', '开源', '数字', '裁员', '广告', '大户', '顶级', '大牌', '论坛', '节奏', '形象', '粉丝', '风险', '护体', '机遇']"
22563,2,"['类券', '粉丝', '灵笼']"
22598,1,"['粉丝', '声入', '人心', '擦边球', '汉堡', '头像', '次方', '关系', '维权', '云龙']"
22602,2,"['新能源', '汽车', '重磅', '粉丝', '涨幅', '私信', '后市', '数据', '报告', '国民经济']"
22918,1,"['队伍', '粉丝']"
22929,1,"['商务', '学生', '党别', '销量', '披皮', '粉丝', '追星', '权利', '所幸', '发条', '嘴人', '超前消费', '乱花钱', '杂志', '大粉']"
23046,1,"['社会', '爸爸', '粉丝', '定义', '责任', '态度']"
23146,0,"['粉丝', '产品']"
23214,0,"['公益', '粉丝', '频道', '电视台', '新闻', '粉丝团']"
23222,0,"['公益', '零距离', '新闻报道', '偶像', '教主', '圈内', '农产品', '粉丝', '粉丝团', '致力于']"
23255,0,"['粉丝', '公益', '频道', '电视台', '新闻']"
23295,0,"['粉丝', '零距离', '栏目', '公益']"
23344,0,"['公益', '圈内', '粉丝', '频道', '电视台', '新闻', '粉丝团']"
23345,0,"['电视台', '粉丝', '小视频', '链接', '新闻', '公益', '频道', '网页']"
23374,2,"['坚果', '粉丝', '艺人', '公益', '松鼠']"
23418,0,"['电视台', '粉丝', '公益', '频道', '新闻', '传媒', '爆料', '粉丝团']"
23430,0,"['圈内', '粉丝', '公益', '频道', '电视台', '新闻', '粉丝团']"
23442,0,"['粉丝', '艺人', '圈内', '证明', '公益', '频道', '电视台', '新闻', '实际行动', '粉丝团']"
23458,0,"['电视台', '公益', '新闻', '爆料', '粉丝', '传媒', '频道', '粉丝团']"
23471,0,"['粉丝', '逻辑', '爱豆', '代表', '关联', '拉帮结派', '刷屏', '花钱', '意愿', '安利', '关系', '群体', '上纲上线', '唯粉', '意见', '霸屏', '父母', '学生', '标准']"
23472,1,"['粉丝', '投稿']"
23484,0,"['新闻报道', '粉丝', '艺人', '未央', '影视剧', '零距离', '公益']"
23492,0,"['艺人', '圈内', '粉丝', '公益', '频道', '电视台', '新闻', '粉丝团']"
23493,0,"['公益', '粉丝', '娱闻', '频道', '电视台', '新闻', '真棒', '粉丝团', '影响力', '行胜']"
23496,2,"['粉丝', '假装', '面目', '表面', '八卦', '正义', '圈套', '蚂蚁', '秘密']"
23516,0,['粉丝']
23551,0,"['电视台', '新闻', '粉丝', '爆料', '公益', '传媒', '频道', '粉丝团']"
23621,0,['粉丝']
23639,0,"['战役', '战同', '粉丝', '公益', '团肖', '助农', '粉丝团', '电视台']"
23715,0,"['公益', '娱文菌', '粉丝', '频道', '电视台', '新闻', '粉丝团']"
23720,0,"['圈内', '电视台', '粉丝', '公益', '艺人', '频道', '新闻', '偶像', '粉丝团', '力量']"
23751,1,"['影响力', '粉丝', '评论', '规则', '艺人', '评价', '贡献', '特权', '竹子林', '一朵花', '会员', '号召力', '代表', '社会']"
23752,2,"['单方', '粉丝', '全程', '程度', '公司', '维权']"
23784,0,"['电视台', '粉丝', '公益', '频道', '新闻', '传媒', '爆料', '粉丝团']"
23855,0,"['粉丝', '先河', '经纪', '公司', '脑神经', '花钱', '时代', '小孩']"
23970,0,"['圈内', '粉丝', '公益', '电视台', '艺人', '频道', '新闻', '偶像', '粉丝团', '力量']"
23973,0,"['公益', '艺人', '粉丝', '新闻报道']"
23994,0,"['球迷', '广东', '电视台', '粉丝', '卫视', '主张', '勇气', '秉公执法', '会长', '广州队', '女球迷', '心声']"
24003,0,"['新闻报道', '粉丝', '艺人', '未央', '影视剧', '零距离', '公益']"
24016,0,"['神段', '粉丝', '公益', '频道', '电视台', '新闻']"
24381,2,"['代言', '工作室', '粉丝', '化妆师', '综艺', '演员', '意见', '辣菜', '妆容', '群体', '眼妆', '成年人', '口红', '摄影师', '低端', '高端']"
24393,0,"['汽车', '产品', '逻辑', '思维', '智能', '粉丝', '汽车配件', '整车']"
24556,0,"['热度', '传谣', '工作室', '客观', '理智', '负责人', '黑子', '言行', '粉丝', '借机', '声明', '空间', '群体', '名义']"
24579,0,"['粉丝', '公益', '圈内', '频道', '电视台', '新闻', '粉丝团']"
24581,0,"['粉丝', '公益', '圈内', '电视台', '频道', '新闻', '绿洲', '粉丝团']"
